CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Rwanda,RWA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,9679180,13498710,13789573,16207043,21797762,21213785,18912537,17586958,16641245,16474941,23586920,25018673,28280758,23281645,21432642,18000347,1702273,12687450,6896775,1106101,5567491,28149408,2795514,4019765,28024974,32714483,31810000,29673117,30620593,34510757,54606859,77021510,70182069,71439837,76054217,102691146,107205189,113691173,126177825,123435387,134039843,135052531
South Asia,SAS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,10265248,12665989,58077275,11218763,30544221,17143436,16035903,43633021,31533487,35464182,46001548,70402383,99889487,105525824,114459785,69240689,87637729,290224396,383879884,472059678,600156254,228418394,119937499,124208979,569638915,1020322397,1482922459,1582688755,2025195054,1741294701,2080127965,2621971982,4637916488,3833309765,5068235849,5309762640,6240629067,7947685757,7799669259,6404443418,7189962489,8660281908
Saudi Arabia,SAU,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,207273315,267808472,391195252,518309876,554353272,988668579,1506355225,2844484375,3763943604,4094096191,5348102051,5346874512,5236254883,5284052246,5198590332,4800000000,4928000000,6501333496,8530666992,11221333333,13728000000,13379200000,15696000000,18077866667,16593866667,15492533333,15014400000,14934133333,13958133333,15390133333,15119733333,15853600000,14783280000,13555066667,14303466667,15942858667,16435845333,21696160000,26469733333,27069005333,28474925333,29492573333,34984186667,36924240000,38787368000,37843205333,36118876320
Sudan,SDN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,3446214,2877464,12210000,53200001,61254814,26001774,28615385,8000000,12182716,24040001,4137778,1088889,4377778,2100000,200000,200000,200000,200000,900000,650000,400000,4600000,2700000,4400000,1900000,3590000,650000,2140000,1738018,2442585,2041564,2102553,78779,788632,1706235,8021746,64367674,35611551,89390262,112042591,124699658
Senegal,SEN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,27751850,31729307,26951189,24015009,42542656,69104393,90874863,75515732,69140495,58598766,51835804,46899036,57896790,61124012,67249016,65609581,79407992,89434180,95998440,94115543,59851799,76350035,67922656,69784371,66535947,60841405,54892279,51272886,39333521,57090472,76825983,97731021,96406490,143239637,144102820,174422684,216444526,209129236,221010779,280442655,300015319,,,
Singapore,SGP,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,6693410,3482627,3218930,3174031,4249210,3644003,5714240,4753097,5615349,6777788,5600902,2227288,5772693,8074224,8468022,2851807,2491876,5725339,6465012,2255440,1387111,1577013,1810705,2111120,11160985,12106464,13943461,39104831,61708124,66854110,46602803,44826769,45891323,55643036,69187219,54449445
Sierra Leone,SLE,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,1524103,,1453194,742576,557780,431867,111856,364250,264501,140438,56126,18961,8810,8459,7499,6753,6408,1528,1407,36748,,339400,2616587,3403188,2604417,2366623,3883889,3787476,3215137,3491082,10570717,20610758,20085148,8997559,6840005,6763602,5474609,
El Salvador,SLV,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,6400000,14760000,20879999,24120001,9120000,2080000,6800000,6800000,7280000,3440000,556454,520000,3700000,4040000,2803602,2382536,358816,229819,114564,799715,1484866,913764,342661,7000000,19200000,25700000,21600000,24300000,32300000,24000000,27980000,27530000,18500000,20033000,22092947,27192390,26897278,27678166,51051728,74340145,147466075,169570623
San Marino,SMR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,746624,1699762,2652899,5376569,2571629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129190101,180000653,152924075,154769827,204072843,217923982,255185762,267144653,245053127,238628350,273320394
Sub-Saharan Africa (excluding high income),SSA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,236599899,283822327,279514374,423839386,653045937,1030562377,1095128180,1483374112,1926461314,2596327525,3345337851,2907844312,2626602300,2699316580,2359137352,2168038810,2527321994,2638610458,2627316265,2471004292,2764936949,2398226934,2418682377,2200637305,1875898289,1992283407,1867916729,2035467601,2102519533,2398173418,2395953772,2204674473,2380932354,2736025789,2956749215,3322789842,3526554738,4160417729,4577965865,4872764990,5354827207,6284002817,8052395822,8380893964,9028514213,10574810242,8731162832,6627653998
South Sudan,SSD,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401529,145950000,63790000,123080000
Sub-Saharan Africa,SSF,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,236599899,283822327,279514374,423839386,653045937,1030562377,1095128180,1483374112,1926461314,2596327525,3345337851,2907844312,2626602300,2699316580,2359137352,2168038810,2527321994,2638610458,2627316265,2480244535,2774731254,2407784295,2431975335,2200695203,1875977405,1992556403,1868278903,2035825714,2102999371,2398449128,2406058186,2210282397,2385826702,2743340326,2964675181,3332747513,3543883149,4212622524,4628487443,4934864664,5396047823,6334222188,8109354280,8442053355,9086176180,10649023827,8794108474,6695617499
Small states,SST,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,550000,3589728,4658346,5640691,3953011,283535711,416482754,489550195,683935405,626241461,680578390,668589447,716696259,695619237,751661941,1138445552,1143455667,1071230372,1082544594,1128940731,850992806,879999729,885394122,967025203,995694336,1192116335,1206836019,1304655292,1377695715,1537518744,1721771484,2082837373,1898859404,2420502838,3113664891,3218913193,3556007431,4054760805,6005937207,6014640532,5997801421,16889277716,16883502251,17282088392,18405542008,19161760587,19332180830,20680936462
Sao Tome and Principe,STP,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,5532,,158176,156252,195129,226762,235514,425967,780015,365238,184149,89033,90000,,,,,,,930000,264120,688200,639087,654150,473603,553741,613568,476207,670648,692760,488079,546840,621861,600930,1313520,1073543,1441590,449656,575613,
Suriname,SUR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,14100000,15300000,14800000,17500000,14600000,15500000,15500000,13400000,9300000,7400000,6600000,9100000,7200000,8400000,10800000,14700000,5600000,2500000,2300000,2900000,2700000,2300000,2200000,1800000,2000000,22100000,28299999,13900000,9500000,4100000,6400000,8200000,4600000,1200000,2593599,12352687,18795263,22732215,32221024,40347662,36757737
Slovak Republic,SVK,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511387,6000052,2567885,13104585,13726555,7761446,7010209,6709550,10107142,11334953,15577227,29109141,49957793,58948366,81873333,152748214,138077753,69954471,69690545,154230344,175301737,225443633,239900610,242206865,271161185
Slovenia,SVN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000,15700000,16100000,27000000,25100000,27200000,27300000,24900000,27100000,26600000,45200000,65200000,78700000,90500000,139785453,247875876,380036689,245739180,196242195,197847334,187368066,196217574,208442861,184096113,194742660,225992328
Sweden,SWE,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,25129465,27312248,31496614,45795410,38293247,52878990,75855484,102375618,68632919,74751640,82767342,80939064,137167847,238071671,235559921,290195282,337915772,367125275,485333740,554538879,262490659,359942397,319111608,245369933,216302063,317286478,406091303,384313305,503213027,484308456,538812671,578107476,507652303,567717315,660148513,728975390,930169753,1055652090,1205758489,1071467575,1160032062,1389946210,1386645913,1623389550,1583645232,1241876377,1211930246,1672100016
Eswatini,SWZ,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,1035000,1265000,8050000,9503467,8731494,9812386,9762245,13104748,13150068,10436743,12603765,5451777,4574510,4384832,4096902,5142477,7573595,6645874,5893604,3443537,3658228,2158438,1624374,6775367,20743453,26487654,21147363,38856179,4102672,7976786,16586308,7861622,6339630,10725156,11692037,27857281,49547871,27141111,17501863,19330859,18849753,19454078
Sint Maarten (Dutch part),SXM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105368715,107849162,107983240,114089385,107089385,116374302,104312849
Seychelles,SYC,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240243,9794306,9557361,13292957,57898,79116,272996,362174,358113,479838,275709,10104413,5607924,4894349,7314538,7925966,9957672,17328411,52204794,50521578,62099674,41220616,50219371,56958458,61159390,57661967,74213584,62945643,67963501
Syrian Arab Republic,SYR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000,11000000,15000000,20000000,25000000,29000000,28000000,29000000,30000000,35000000,40000000,42000000,40000000,235000000,249578160,209974280,211257375,530185086,,,,,,,
Turks and Caicos Islands,TCA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81802000,85674000,95019098,
Chad,TCD,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,11506853,8322408,8546380,4113034,592497,663408,2962741,6741096,10519452,17663574,25324705,35219280,31199816,38932688,38800893,46903606,40948207,15421339,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,42016,48828,214454,4712151,18192758,43411784,53271236,73234312,93737645,108253595,119863166,155028169,134708193,137879685,150898416,165307991,279558156,376555695,410172261,477723658,305774798,292340365,347110344,321567398,1687146878,1803119715,2396307691,3304387053,1230355307,1494433367,1717304296,5218650840,5299276849,8281581172,9243110758,9816871894,11163508441,12366018287,15404195834,10161647641,11184484935,12371769666,13711561137,16619413001,33861759534,34282033938,30224747318
Europe & Central Asia (IDA & IBRD countries),TEC,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5154000,411926000,770657000,924389982,957881013,840065110,691744954,958636778,1862731637,2504632244,3748080061,6992576040,10825641775,17702031707,27459714692,38198338126,28355336717,29485174838,35337611380,42788897935,49868396272,46257579731,30945983283,27252356679,34328441255
Togo,TGO,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,4881501,6065897,5812920,8156962,10937008,10069497,9191613,8317035,7781349,8287277,8124375,7389882,11071136,12341261,13644533,12824118,13428104,12654777,16245309,6049528,4075974,4900346,6800867,10391157,6053037,6054905,6727752,5295765,17030417,28325862,34292109,35401190,38633356,47155365,57627729,72001243,62789103,92235909,153260218,177933563,153789768,89395655,77770268,
Thailand,THA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,13494105,12696014,10833279,15879909,19540207,35397003,35704269,47391064,41086750,54394627,68969841,59374298,58762562,91089348,122093620,197948155,53479265,,,,,,,,,,,,,,,,,,3265400000,3026910000,2921350000,2893150000,3288970000,3620440000,3992370000,4155190000,4396780000
Tajikistan,TJK,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13370900,64440600,118972100,145467000,394979000,183997600,198800300,123627700,183618062,201178010,263465923,240393237,303612594,165138264,87127370,215552297
Turkmenistan,TKM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7250000,4400000,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,100000000,98438740,108479928,128245560,160831671,320130349,418713525,526450360,711068329,669858336,999922566,1015008863,1261326653,602493888,688397595,717827544,665051644,672891481,730000282,917837909,1028792863,1107158196,1296699149,1389753113,1414197311,1098174830,1310886554,1276222274,1445258298,1492796674,1973776301,1978333204,1871115557,1785924594,1943709222,2128352821,2590871395,3330829354,4068372679,3917882914,5499289547,6170317962,6336992381,7592059082,7572625019,7319710049,7538013273,8839523655
Timor-Leste,TLS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524060,3323008,15584033,85570678,103374566,104752311,107023350,7770793,27615780,158813100,237380400,265601246
Middle East & North Africa (IDA & IBRD countries),TMN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,53300598,99174269,1053856392,1214555717,1146284697,1471001608,1919396723,1941263632,2443259281,1681610925,1263758154,865859405,766637155,731549595,657981575,697652298,673224826,837618924,669275027,734083816,664095747,618391923,837793472,625653984,539535955,828082343,1053806701,3659215157,5219250058,5694019366,5646482957,6157509524,5086255002,6723497990,8566492876,7941360482,6414932627,8671879824,9990131428,7808274803,6796381134,6777554290,5626599512
Tonga,TON,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,42016,48828,214454,142273,103416,354386,494533,565791,637049,708307,779565,850823,1501177,1701748,979246,2905547,3992139,982477,1812820,860948,773627,1038677,1718660,,,,,,,,10673902,15742812,12714937,9662540,11020860,14110858,9222498,13334187,8834719,8115333,6163833,4555313,6827658,5694682,31171094,25551136,27260644
South Asia (IDA & IBRD),TSA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,10265248,12665989,58077275,11218763,30544221,17143436,16035903,43633021,31533487,35464182,46001548,70402383,99889487,105525824,114459785,69240689,87637729,290224396,383879884,472059678,600156254,228418394,119937499,124208979,569638915,1020322397,1482922459,1582688755,2025195054,1741294701,2080127965,2621971982,4637916488,3833309765,5068235849,5309762640,6240629067,7947685757,7799669259,6404443418,7189962489,8660281908
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,236599899,283822327,279514374,423839386,653045937,1030562377,1095128180,1483374112,1926461314,2596327525,3345337851,2907844312,2626602300,2699316580,2359137352,2168038810,2527321994,2638610458,2627316265,2480244535,2774731254,2407784295,2431975335,2200695203,1875977405,1992556403,1868278903,2035825714,2102999371,2398449128,2406058186,2210282397,2385826702,2743340326,2964675181,3332747513,3543883149,4212622524,4628487443,4934864664,5396047823,6334222188,8109354280,8442053355,9086176180,10649023827,8794108474,6695617499
Trinidad and Tobago,TTO,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,11752248,8046682,11375000,14708333,17458334,31416666,51500000,59958332,73875000,80125000,53673470,28694445,21000000,24507317,19482353,2000000,2752941,3788235,1495021,1316471,1311410,,,,,,,,,,,,,,,,200801102,223359864,215938589,253005295,289580106,372027290,378969976
Tunisia,TUN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,20990030,23312740,28834312,22142263,22224737,22276037,16929426,16205864,15447329,16776596,8815797,9654111,5828836,9480462,5692600,5407622,7914672,6973906,10874356,21147238,11300499,19893150,7903576,7587094,21157330,20921484,12941949,17152281,12926881,15646276,16453485,15218225,15744943,12886264,13343580,19037020,18439179,19573346,28450675,26457656,27420431,29263151
Turkey,TUR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000000,124000000,124000000,126000000,157000000,190000000,268000000,404000000,689000000,815000000,850000000,1129000000,1063000000
Tuvalu,TUV,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371358,434650,302222,498620,704864,1223669,1358077,1368084,1383530,1911743,2390233,2662844,2378073,,,,
Tanzania,TZA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,6804528,5308106,6094359,,,,,,,,,,,,,,,,,509776,810377,645296,4017024,15400019,20300038,29674900,26991638,27101500,33886401,33223895,29654900,39371684,47747833,46611928,123023672,133400000,162402671,129703911,98283105,103818118,108374756,114385282
Uganda,UGA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,4100000,500000,,,,,,,,,,,,,,,,,,229300000,353000000,354682787,357648055,181806184,194093351,197011481,206068762,235713817,381043892,482615626,331099938,395371393,325374046,367618755,301772021,278222283,319781570,319485217
Ukraine,UKR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000,4000000,3000000,3000000,5000000,,4000000,4000000,6000000,186000000,255000000,353000000,714000000,613000000,703000000,849000000,1003000000,1716000000,1702000000,627000000,559000000,584000000
Upper middle income,UMC,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,336599899,376903083,384763142,544359400,721303132,958041830,1010910085,2111340249,2553926243,2592135078,3380188521,3807374487,4020655952,4056385273,3253082714,2714570866,2478934940,2668596091,2774473904,2883802291,3254468647,2768211654,2873036950,2826915562,2863379757,4029498012,4447028234,5226285179,6243246507,3977702185,5000664476,6213355210,12892984534,15739191432,21226890673,25359992905,32559138810,42554784620,55077550926,49429278037,44914433303,50232967718,60176908631,69019298259,66089442889,66486686068,61633641547,62753917222
Uruguay,URY,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,1300000,,,,,,,,,,,,,,,,,,,,,,,,1421609,1770000,2176000,2843000,3536000,4678000,5629000,6651000,7211000,10013756,10789931,10074973,9365614,9137851,10832986
United States,USA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,650000000,700000000,670000000,710000000,680000000,590000000,650000000,1060000000,1170000000,1220000000,1360000000,4720000000,5140000000,5450000000,5990000000,6330000000,8660000000,8806000000,9005000000,10220000000,11850000000,13919000000,16156300000,18041200000,20365700000,22181400000,23723200000,25593600000,27426700000,33346000000,34397000000,38219000000,40109000000,40943000000,44357000000,47254000000,50756000000,52650000000,55527000000,50723000000,50776000000,50556000000,52652000000,55669000000,58882000000,61859000000,65111000000,67964000000
Uzbekistan,UZB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,3155555,5133333,3859259,3048148,3051852,800000,,2962963,2625926,2337037,2188889,3696296,3844444,3633333,4459259,4545556,3801852,3653200,3939252,4716667,5090422,5605838,5265628,5286985,5615745,5741077,6164354,6444995,11544081,10052445,12403063,12592115
"Venezuela, RB",VEN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,87000000,80000000,90000000,106000000,136000000,144000000,170000000,232000000,372000000,389000000,418000000,383000000,615000000,187000000,208000000,217000000,185000000,215000000,211000000,368000000,701000000,677000000,858000000,729000000,609000000,203000000,290000000,211000000,261000000,195000000,331000000,406000000,383000000,209000000,214000000,211000000,257000000,662000000,841000000,582000000,805000000,782000000,899000000,1117000000,193000000,105000000,54000000,
British Virgin Islands,VGB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000,55000000,76000000,111000000
Vanuatu,VUT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,17088064,12026045,14647956,15122901,13905147,17753859,16217096,15611820,12392464,12985766,12784758,9229368,10734383,11454299,33633050,30329272,14112241,14604008,17194272,16109884,2148164,2719772,2979822,3001021,3138417,2625059,2549130,2694966,3076580,3534769,2382241,2444151,3714948,3331007,,
World,WLD,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,1400867148,4050961448,4800562874,6431468299,7455824099,11909587556,12970602511,17454646980,22826658510,26280182306,30206296632,33433043829,34307562900,33890397656,32797985284,32773412420,38811813385,45102499106,50016794504,54620582883,65248227354,70500349683,77573374929,80933158922,85168670570,96283264491,99063400346,98816457121,102026661490,112883620913,115473322905,124454449202,138712891214,152485240093,174509731111,189406720523,216255043486,259915051501,317137541733,304417441493,304754545145,343418489517,358668476483,392761073697,403011466256,394424154908,398920227627,412269017911
Samoa,WSM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,195967,219165,249794,2235108,2722237,3052144,3092153,4318195,2931554,3558133,4115785,5860677,3106231,2934504,3119657,4667156,6214656,7762156,9309655,10857155,15535587,20918751,10205979,8592645,8453373,8947643,12405220,11039605,18219958,12467915,15747451,17712738,19148172
Kosovo,XKX,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172032860,161801215,119941487,95988453,126551986,155546609,127151913,151006801,118039626,106282265,99769492,68371445,66740615,63423418
"Yemen, Rep.",YEM,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106400002,125400002,93800003,94300003,68400002,61200001,59599998,41400002,42700001,27000000,60504002,63604000,64304001,59994068,108315468,109495910,120440000,318720000,336840000,336840000,338320000,333420000,337707048,333295533,335395533,333389518,332700000,
South Africa,ZAF,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,236599899,283822327,279514374,423839386,566159302,666929443,576150024,629049988,696900024,805829651,1016783813,1049835815,952328369,1079986450,934106751,721691406,843415833,1069280151,1070528687,1093382080,1115615401,802710420,738430489,631943782,571592532,566617152,518459413,581840216,616228476,641272393,614277482,520760001,505532299,705751528,934598614,1041844333,1055263258,1172716922,1118933009,1143855053,1352799185,1422697865,1319944369,1181980419,1093585876,980097839,896870556,1032680751
Zambia,ZMB,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,70300003,113900002,82400002,69400002,36799999,39000000,25799999,23700001,41900002,19100000,23600000,25700001,14900000,18700000,,,,,,59000000,39200000,21800000,24100000,28400000,37500000,71500000,76100000,93662000,115457000,123930000,138885000,65617000,68063986,70413825,96922000,77324471,81199881,72104699,63405836,121370621
Zimbabwe,ZWE,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,40218498,42233234,94783646,134977966,122062927,110731514,83272194,62716938,15254607,20079193,16780281,15489000,15853201,9116352,7196323,9136898,6691332,6239536,,,,,,,,,,,,,,,8559308,9021510,9445521,9889461,10354266,10840916,11350439,13844871,18575000
